,Tipo,Bairro,Quartos,Vagas,Suites,Area,Valor,Condominio,IPTU
23104,Apartamento,Lagoa,2,1,1,80,3100.0,900.0,170.0
23106,Apartamento,Ipanema,3,3,3,175,9000.0,3000.0,650.0
23110,Apartamento,Ipanema,2,0,0,130,7500.0,1300.0,0.0
23112,Apartamento,Pechincha,2,1,0,46,800.0,240.0,0.0
23113,Apartamento,Barra da Tijuca,1,1,0,64,1800.0,1135.0,1314.0
23115,Apartamento,Recreio dos Bandeirantes,3,2,3,140,2900.0,570.0,0.0
23118,Apartamento,Tijuca,3,1,0,100,1800.0,788.0,126.0
23122,Apartamento,Vila Isabel,2,0,0,63,1100.0,650.0,20.0
23123,Apartamento,Leblon,1,0,1,32,1500.0,715.0,120.0
23125,Apartamento,Copacabana,3,2,1,113,4000.0,1186.0,311.0
23126,Apartamento,Barra da Tijuca,2,1,1,63,1800.0,1400.0,86.0
23128,Apartamento,Barra da Tijuca,4,3,2,190,3500.0,1100.0,0.0
23129,Apartamento,Ipanema,3,2,1,150,6300.0,2200.0,4900.0
23131,Apartamento,Leblon,3,1,0,98,4000.0,1243.0,174.0
23137,Apartamento,Leme,2,0,0,75,4130.0,705.0,120.0
23140,Apartamento,Ipanema,3,1,1,130,5600.0,1870.0,0.0
23142,Apartamento,Barra da Tijuca,2,1,1,68,1400.0,800.0,0.0
23143,Apartamento,Recreio dos Bandeirantes,3,2,1,103,2000.0,1150.0,180.0
23144,Apartamento,Barra da Tijuca,3,2,1,108,3500.0,1765.0,6900.0
23147,Apartamento,Barra da Tijuca,2,1,1,80,5000.0,2350.0,350.0
23149,Apartamento,Copacabana,2,0,0,75,2200.0,811.0,197.0
23152,Apartamento,Copacabana,3,0,1,120,3200.0,1250.0,200.0
23153,Apartamento,Ipanema,1,1,0,40,2300.0,650.0,26.0
23154,Apartamento,Lagoa,3,2,3,125,4800.0,1900.0,590.0
23156,Apartamento,Jardim Botânico,2,2,1,85,3500.0,1630.0,196.0
23158,Apartamento,Recreio dos Bandeirantes,2,1,1,70,1500.0,600.0,90.0
23160,Apartamento,Copacabana,1,0,0,32,1500.0,484.0,25.0
23165,Apartamento,Barra da Tijuca,4,3,4,160,2100.0,1647.0,196.0
23167,Apartamento,Leblon,2,0,1,65,3750.0,1240.0,1144.0
23168,Apartamento,Pechincha,2,1,1,60,1500.0,440.0,0.0
23169,Apartamento,Copacabana,3,0,1,110,4000.0,1400.0,200.0
23170,Apartamento,Ipanema,1,1,0,54,3400.0,750.0,197.0
23173,Apartamento,Ipanema,3,0,0,85,2500.0,1960.0,171.0
23174,Apartamento,Copacabana,2,0,1,110,3000.0,1000.0,20.0
23175,Apartamento,Recreio dos Bandeirantes,4,2,3,251,4000.0,1034.0,0.0
23177,Apartamento,Tijuca,3,1,1,94,3300.0,1190.0,240.0
23181,Apartamento,Tijuca,3,1,0,100,1700.0,950.0,152.0
23182,Apartamento,Recreio dos Bandeirantes,3,3,1,100,2350.0,460.0,170.0
23183,Apartamento,Ipanema,3,1,0,120,3500.0,1400.0,342.0
23186,Apartamento,Vila Isabel,2,0,0,71,1500.0,100.0,0.0
23189,Apartamento,Copacabana,2,1,1,98,3700.0,1348.0,329.0
23190,Apartamento,Taquara,2,1,0,55,1000.0,450.0,0.0
23191,Apartamento,Recreio dos Bandeirantes,3,3,3,190,4500.0,854.0,503.0
23194,Apartamento,Ipanema,3,1,0,112,3800.0,800.0,0.0
23195,Apartamento,Barra da Tijuca,2,1,1,77,2800.0,1300.0,1300.0
23196,Apartamento,Botafogo,2,1,1,90,3000.0,1015.0,170.0
23197,Apartamento,Recreio dos Bandeirantes,2,2,1,88,2900.0,2200.0,0.0
23198,Apartamento,Leblon,2,0,0,80,3600.0,500.0,120.0
23202,Apartamento,Barra da Tijuca,3,2,3,126,3500.0,1300.0,120.0
23204,Apartamento,Tijuca,3,0,2,78,2300.0,661.0,0.0
23205,Apartamento,Gávea,2,1,0,80,3000.0,984.0,162.0
23206,Apartamento,Copacabana,3,0,0,160,8000.0,500.0,150.0
23208,Apartamento,Copacabana,1,1,0,53,1700.0,600.0,0.0
23210,Apartamento,Copacabana,2,1,1,84,5500.0,850.0,99.0
23212,Apartamento,Barra da Tijuca,2,1,1,77,3000.0,1300.0,0.0
23213,Apartamento,Barra da Tijuca,4,3,2,220,6500.0,3000.0,0.0
23214,Apartamento,Copacabana,3,1,0,140,3700.0,1347.0,329.0
23215,Apartamento,Centro,1,0,0,21,750.0,269.0,24.0
23217,Apartamento,Del Castilho,2,1,1,51,1500.0,393.0,30.0
23218,Apartamento,Recreio dos Bandeirantes,2,1,1,81,2100.0,775.0,1431.0
23220,Apartamento,Botafogo,3,0,1,110,3800.0,887.0,195.0
23222,Apartamento,Freguesia (Jacarepaguá),3,1,1,80,2100.0,945.0,99.0
23226,Apartamento,Botafogo,2,1,0,64,3500.0,917.0,152.0
23227,Apartamento,Vila Kosmos,2,0,0,54,850.0,80.0,0.0
23229,Apartamento,Copacabana,2,1,1,93,3700.0,830.0,200.0
23230,Apartamento,Jardim Guanabara,2,1,1,80,2000.0,550.0,140.0
23233,Apartamento,Barra da Tijuca,3,3,2,170,3900.0,2000.0,5000.0
23234,Apartamento,Leblon,3,2,1,118,7500.0,1537.0,430.0
23236,Apartamento,Copacabana,3,1,2,150,8000.0,1200.0,340.0
23239,Apartamento,Todos os Santos,2,1,0,72,1200.0,737.0,76.0
23242,Apartamento,Barra da Tijuca,4,2,2,105,3000.0,700.0,0.0
23247,Apartamento,Estácio,1,1,0,36,750.0,342.0,0.0
23250,Apartamento,Flamengo,1,0,1,52,1600.0,520.0,60.0
23251,Apartamento,Ipanema,4,2,1,219,9500.0,3700.0,0.0
23252,Apartamento,Tijuca,2,1,1,82,2000.0,967.0,0.0
23254,Apartamento,Flamengo,3,1,0,100,3500.0,785.0,116.0
23255,Apartamento,Copacabana,2,0,0,45,1700.0,668.0,76.0
23256,Apartamento,Botafogo,1,1,0,60,2250.0,580.0,129.0
23257,Apartamento,Braz de Pina,2,0,0,40,990.0,374.0,0.0
23258,Apartamento,Ipanema,3,2,1,115,6300.0,2200.0,387.0
23262,Apartamento,Copacabana,3,0,0,132,2700.0,816.0,196.0
23264,Apartamento,Urca,2,0,0,44,2300.0,420.0,29.0
23265,Apartamento,Grajaú,2,1,1,82,1600.0,1039.0,0.0
23266,Apartamento,Irajá,2,1,0,75,1000.0,200.0,0.0
23268,Apartamento,Barra da Tijuca,4,2,2,170,7500.0,1946.0,998.0
23269,Apartamento,Laranjeiras,3,1,0,125,2900.0,1362.0,206.0
23270,Apartamento,Botafogo,1,1,0,59,2500.0,672.0,130.0
23271,Apartamento,Leme,2,0,1,107,2600.0,909.0,196.0
23272,Apartamento,Tijuca,3,2,1,125,2800.0,1570.0,211.0
23276,Apartamento,Campo Grande,3,2,1,150,1900.0,900.0,200.0
23277,Apartamento,Cachambi,2,1,0,60,1200.0,516.0,0.0
23278,Apartamento,Leme,2,1,1,77,3000.0,1200.0,1362.0
23279,Apartamento,Botafogo,2,1,1,90,2500.0,1080.0,187.0
23280,Apartamento,Recreio dos Bandeirantes,3,2,1,137,1800.0,869.0,265.0
23281,Apartamento,Vargem Grande,2,1,1,66,1000.0,479.0,27.0
23282,Apartamento,Barra da Tijuca,3,2,3,160,5000.0,240.0,490.0
23283,Apartamento,Laranjeiras,2,0,0,65,2300.0,690.0,0.0
23284,Apartamento,Península,4,2,2,140,4900.0,1800.0,292.0
23285,Apartamento,Ipanema,3,1,1,70,7900.0,1650.0,0.0
23286,Apartamento,Grajaú,1,1,0,50,1100.0,500.0,25.0
23291,Apartamento,Recreio dos Bandeirantes,1,1,1,54,1650.0,1150.0,380.0
23293,Apartamento,Pechincha,2,1,1,70,1200.0,524.0,0.0
23296,Apartamento,Praça Seca,2,1,0,60,800.0,180.0,15.0
23297,Apartamento,Laranjeiras,3,2,1,180,5800.0,1800.0,170.0
23300,Apartamento,Ipanema,3,1,1,114,3500.0,1500.0,354.0
23305,Apartamento,Barra da Tijuca,4,0,2,179,8900.0,2529.0,406.0
23306,Apartamento,Méier,2,0,0,67,750.0,378.0,14.0
23307,Apartamento,Jardim Botânico,2,1,0,66,2500.0,1200.0,200.0
23308,Apartamento,Ipanema,2,0,0,80,4000.0,1000.0,280.0
23309,Apartamento,Laranjeiras,3,1,1,130,3500.0,1600.0,0.0
23311,Apartamento,Copacabana,1,0,0,35,1400.0,350.0,70.0
23314,Apartamento,Recreio dos Bandeirantes,3,2,1,152,2800.0,1500.0,252.0
23317,Apartamento,Copacabana,3,0,0,98,1900.0,1200.0,228.0
23318,Apartamento,Barra da Tijuca,3,2,1,140,4400.0,1800.0,200.0
23320,Apartamento,Copacabana,3,2,1,126,2800.0,1604.0,245.0
23321,Apartamento,Leblon,3,1,1,140,5500.0,900.0,280.0
23324,Apartamento,Barra da Tijuca,2,1,1,70,1500.0,750.0,115.0
23325,Apartamento,Copacabana,3,1,1,105,3000.0,1217.0,190.0
23327,Apartamento,Recreio dos Bandeirantes,3,2,1,108,2500.0,1100.0,200.0
23330,Apartamento,Botafogo,2,1,1,55,2500.0,1100.0,0.0
23332,Apartamento,Recreio dos Bandeirantes,2,2,1,85,2200.0,1500.0,257.0
23334,Apartamento,Tijuca,3,2,2,253,4000.0,2101.0,4765.0
23335,Apartamento,Flamengo,2,1,1,90,3200.0,790.0,230.0
23339,Apartamento,Jardim Botânico,3,1,0,90,3250.0,700.0,15.0
23340,Apartamento,Lagoa,3,2,1,171,5800.0,1996.0,548.0
23342,Apartamento,Copacabana,2,0,0,80,2500.0,1150.0,150.0
23344,Apartamento,Ipanema,3,1,1,110,5000.0,1100.0,351.0
23346,Apartamento,Tijuca,1,0,0,45,1950.0,550.0,55.0
23348,Apartamento,Lagoa,3,1,1,74,4000.0,1204.0,0.0
23349,Apartamento,Méier,1,0,0,33,890.0,250.0,13.0
23350,Apartamento,Barra da Tijuca,4,4,4,360,8000.0,3200.0,2000.0
23352,Apartamento,Barra da Tijuca,5,4,3,300,4500.0,1400.0,150.0
23354,Apartamento,Leblon,3,2,1,200,5700.0,2043.0,450.0
23360,Apartamento,Flamengo,1,0,0,23,1450.0,340.0,27.0
23361,Apartamento,Ipanema,1,1,1,55,2700.0,2300.0,240.0
23362,Apartamento,Vila Isabel,3,3,3,136,3500.0,1160.0,0.0
23368,Apartamento,Humaitá,1,1,0,58,2900.0,743.0,123.0
23369,Apartamento,Recreio dos Bandeirantes,3,1,1,80,1700.0,619.0,0.0
23370,Apartamento,Copacabana,1,0,0,40,2050.0,680.0,730.0
23371,Apartamento,Lagoa,4,3,1,165,8000.0,1721.0,480.0
23372,Apartamento,Méier,2,1,1,63,1450.0,906.0,76.0
23373,Apartamento,Recreio dos Bandeirantes,2,1,1,70,1400.0,700.0,136.0
23374,Apartamento,Vila Isabel,3,1,0,82,2100.0,250.0,89.0
23376,Apartamento,Flamengo,3,1,1,150,5900.0,770.0,0.0
23379,Apartamento,Recreio dos Bandeirantes,2,1,1,76,1500.0,690.0,0.0
23380,Apartamento,Centro,2,1,1,118,2500.0,720.0,271.0
23382,Apartamento,Gávea,2,1,0,95,3500.0,1256.0,234.0
23385,Apartamento,Recreio dos Bandeirantes,4,2,3,297,2300.0,3459.0,0.0
23386,Apartamento,Copacabana,1,1,0,50,2000.0,1200.0,120.0
23387,Apartamento,Flamengo,3,0,1,120,2900.0,764.0,0.0
23388,Apartamento,Barra da Tijuca,1,1,1,65,2600.0,1345.0,190.0
23390,Apartamento,Recreio dos Bandeirantes,3,1,1,75,1800.0,800.0,140.0
23392,Apartamento,Barra da Tijuca,2,1,1,75,2400.0,1061.0,216.0
23393,Apartamento,Tijuca,3,1,0,90,2200.0,800.0,120.0
23395,Apartamento,Jardim Sulacap,1,1,0,45,850.0,70.0,0.0
23396,Apartamento,Laranjeiras,3,1,1,92,3000.0,1017.0,175.0
23397,Apartamento,Grajaú,3,0,0,67,1150.0,500.0,19.0
23399,Apartamento,Recreio dos Bandeirantes,3,2,1,90,2400.0,820.0,165.0
23401,Apartamento,Recreio dos Bandeirantes,2,1,1,75,2790.0,650.0,125.0
23402,Apartamento,Tijuca,4,1,1,186,3300.0,2090.0,321.0
23403,Apartamento,Campo Grande,2,0,0,51,800.0,70.0,0.0
23404,Apartamento,Barra da Tijuca,1,1,1,66,2500.0,1300.0,188.0
23405,Apartamento,Ipanema,2,1,0,60,2800.0,765.0,85.0
23406,Apartamento,Copacabana,3,2,1,255,9000.0,2100.0,330.0
23407,Apartamento,Pechincha,2,1,1,72,1600.0,440.0,95.0
23408,Apartamento,Tijuca,2,1,0,68,1850.0,765.0,108.0
23411,Apartamento,Praça Seca,2,1,1,60,900.0,568.0,0.0
23412,Apartamento,Flamengo,2,1,1,110,3300.0,787.0,238.0
23413,Apartamento,Bento Ribeiro,2,1,1,73,1450.0,380.0,40.0
23414,Apartamento,Tijuca,3,0,0,85,2200.0,180.0,92.0
23421,Apartamento,Recreio dos Bandeirantes,3,2,1,130,1700.0,550.0,0.0
23422,Apartamento,Leblon,4,1,1,170,9000.0,3630.0,0.0
23423,Apartamento,Humaitá,2,1,1,100,2500.0,1080.0,0.0
23426,Apartamento,Vila da Penha,3,1,0,60,1100.0,230.0,0.0
23428,Apartamento,Vila Isabel,3,1,1,137,2500.0,550.0,0.0
23429,Apartamento,Grajaú,4,2,1,122,2500.0,1051.0,201.0
23430,Apartamento,Leblon,2,1,0,64,3600.0,873.0,206.0
23432,Apartamento,Laranjeiras,3,1,0,140,3200.0,1470.0,208.0
23433,Apartamento,Ipanema,3,1,1,275,7000.0,3150.0,700.0
23435,Apartamento,Centro,3,0,0,100,2300.0,500.0,22.0
23437,Apartamento,Barra da Tijuca,1,1,1,80,1600.0,950.0,170.0
23440,Apartamento,Tijuca,3,2,1,84,2350.0,1026.0,0.0
23441,Apartamento,Recreio dos Bandeirantes,1,2,1,180,2900.0,852.0,4885.0
23442,Apartamento,Leblon,2,0,0,75,3200.0,780.0,100.0
23443,Apartamento,Botafogo,3,3,1,160,3990.0,2350.0,450.0
23444,Apartamento,Copacabana,1,0,0,30,2650.0,650.0,30.0
23445,Apartamento,Barra da Tijuca,3,2,3,155,5900.0,1850.0,332.0
23446,Apartamento,Barra da Tijuca,3,2,1,123,4500.0,2500.0,780.0
23447,Apartamento,Copacabana,1,1,0,55,2600.0,710.0,150.0
23450,Apartamento,Barra da Tijuca,2,1,1,78,2000.0,1358.0,0.0
23452,Apartamento,Ipanema,2,2,1,100,6000.0,2550.0,222.0
23456,Apartamento,Barra da Tijuca,3,2,1,130,4000.0,1750.0,400.0
23458,Apartamento,Recreio dos Bandeirantes,2,1,1,80,1600.0,503.0,20.0
23460,Apartamento,Copacabana,3,0,0,139,2700.0,1500.0,330.0
23462,Apartamento,Cosmos,2,1,0,50,600.0,200.0,0.0
23463,Apartamento,Lagoa,4,2,1,150,4500.0,1450.0,0.0
23465,Apartamento,Recreio dos Bandeirantes,3,2,1,163,2400.0,1260.0,320.0
23467,Apartamento,Copacabana,3,0,1,105,3000.0,1000.0,165.0
23469,Apartamento,Cachambi,2,1,0,70,1200.0,555.0,41.0
23470,Apartamento,Barra da Tijuca,4,2,1,160,5300.0,1980.0,440.0
23471,Apartamento,Taquara,2,1,1,62,1350.0,480.0,0.0
23472,Apartamento,Barra da Tijuca,2,1,1,84,2650.0,1016.0,250.0
23473,Apartamento,Laranjeiras,2,0,0,69,2000.0,602.0,94.0
23475,Apartamento,Vila Isabel,1,0,0,50,1000.0,325.0,34.0
23478,Apartamento,Barra da Tijuca,3,0,1,80,3000.0,1160.0,1300.0
23479,Apartamento,São Conrado,1,1,1,58,2970.0,960.0,190.0
23483,Apartamento,Méier,2,1,0,81,1400.0,390.0,10.0
23485,Apartamento,Barra da Tijuca,2,2,1,67,1500.0,690.0,45.0
23488,Apartamento,Barra da Tijuca,2,2,1,62,1700.0,1270.0,156.0
23489,Apartamento,Santo Cristo,2,0,0,69,900.0,205.0,0.0
23491,Apartamento,Leblon,3,1,1,119,7000.0,1900.0,465.0
23492,Apartamento,Glória,1,0,0,30,1100.0,348.0,13.0
23496,Apartamento,Jardim Carioca,2,1,0,75,1800.0,34897.0,243.0
23498,Apartamento,Copacabana,4,2,1,366,7000.0,3000.0,7120.0
23499,Apartamento,Braz de Pina,2,0,0,90,1100.0,100.0,0.0
23500,Apartamento,Copacabana,2,0,0,72,2200.0,950.0,0.0
23504,Apartamento,Tijuca,2,0,0,80,1800.0,550.0,0.0
23509,Apartamento,Copacabana,3,1,1,120,4800.0,1000.0,200.0
23510,Apartamento,Copacabana,1,0,1,33,1500.0,650.0,22.0
23512,Apartamento,Recreio dos Bandeirantes,2,2,1,110,2000.0,900.0,265.0
23513,Apartamento,Freguesia (Jacarepaguá),2,1,0,48,1200.0,357.0,13.0
23514,Apartamento,Recreio dos Bandeirantes,3,2,1,110,2000.0,695.0,145.0
23519,Apartamento,Barra da Tijuca,3,2,0,120,3791.0,1670.0,3300.0
23521,Apartamento,Copacabana,3,1,1,120,4500.0,900.0,0.0
23522,Apartamento,Bancários,2,1,0,85,1600.0,368.0,0.0
23529,Apartamento,Laranjeiras,3,1,1,143,4800.0,1620.0,213.0
23530,Apartamento,Barra da Tijuca,4,2,1,154,3000.0,2100.0,356.0
23531,Apartamento,Jardim Botânico,2,1,1,60,3800.0,1200.0,105.0
23533,Apartamento,Campo Grande,2,1,1,140,1500.0,820.0,0.0
23535,Apartamento,Laranjeiras,1,1,1,50,2000.0,554.0,26.0
23537,Apartamento,Andaraí,2,1,0,67,1800.0,450.0,0.0
23539,Apartamento,Copacabana,3,1,1,140,5000.0,1400.0,230.0
23541,Apartamento,São Conrado,3,2,1,250,5500.0,750.0,500.0
23545,Apartamento,Lagoa,3,1,1,120,4500.0,750.0,0.0
23546,Apartamento,Freguesia (Jacarepaguá),2,0,0,54,1000.0,502.0,0.0
23547,Apartamento,Barra da Tijuca,3,2,1,104,2800.0,1249.0,0.0
23549,Apartamento,Leblon,3,1,0,90,4450.0,900.0,200.0
23551,Apartamento,Copacabana,2,1,0,80,2700.0,1000.0,80.0
23553,Apartamento,Tijuca,4,1,1,128,2300.0,740.0,120.0
23555,Apartamento,Vila Isabel,2,0,0,80,2300.0,300.0,0.0
23556,Apartamento,Grajaú,3,0,0,77,1200.0,400.0,21.0
23560,Apartamento,Flamengo,4,2,0,350,6200.0,2900.0,400.0
23561,Apartamento,Centro,1,0,0,40,1000.0,438.0,21.0
23562,Apartamento,Copacabana,4,0,1,160,3790.0,1500.0,0.0
23565,Apartamento,Leblon,3,1,0,110,4500.0,1300.0,300.0
23566,Apartamento,Jardim Botânico,2,0,0,51,2200.0,870.0,0.0
23568,Apartamento,Copacabana,2,0,0,80,2200.0,750.0,85.0
23569,Apartamento,Vila Isabel,2,1,0,80,1900.0,600.0,585.0
23571,Apartamento,Barra da Tijuca,2,1,0,58,1000.0,698.0,0.0
23572,Apartamento,Recreio dos Bandeirantes,2,1,1,105,2000.0,834.0,0.0
23573,Apartamento,Barra da Tijuca,4,2,3,170,8000.0,2000.0,0.0
23574,Apartamento,Copacabana,4,1,3,300,8500.0,1717.0,310.0
23575,Apartamento,Rocha Miranda,2,1,0,46,900.0,260.0,0.0
23579,Apartamento,Tijuca,2,1,0,85,2000.0,600.0,0.0
23580,Apartamento,Copacabana,2,0,0,80,2950.0,780.0,20.0
23582,Apartamento,Barra da Tijuca,3,2,1,131,3200.0,2600.0,429.0
23587,Apartamento,Leblon,3,2,2,100,5500.0,1400.0,350.0
23589,Apartamento,Urca,3,1,1,130,4900.0,2100.0,269.0
23592,Apartamento,Copacabana,3,0,0,95,4500.0,1200.0,1300.0
23593,Apartamento,Leme,2,0,0,60,2000.0,1300.0,894.0
23594,Apartamento,Freguesia (Jacarepaguá),2,1,0,160,1850.0,1400.0,210.0
23596,Apartamento,Copacabana,4,2,2,350,9000.0,2300.0,700.0
23597,Apartamento,Flamengo,1,0,0,35,1250.0,405.0,29.0
23601,Apartamento,Leblon,3,2,2,157,9900.0,1600.0,420.0
23604,Apartamento,Barra da Tijuca,2,1,0,42,1200.0,650.0,30.0
23605,Apartamento,Catete,2,0,0,68,1600.0,545.0,36.0
23606,Apartamento,Recreio dos Bandeirantes,3,2,1,180,2500.0,800.0,0.0
23607,Apartamento,Recreio dos Bandeirantes,3,2,1,96,3300.0,7029.0,1885.0
23610,Apartamento,Curicica,2,1,0,55,1250.0,510.0,50.0
23612,Apartamento,Barra da Tijuca,2,1,0,64,2100.0,952.0,181.0
23613,Apartamento,Barra da Tijuca,2,1,1,76,2100.0,1400.0,90.0
23614,Apartamento,Centro,2,0,0,80,1300.0,511.0,0.0
23615,Apartamento,Copacabana,3,0,0,80,3500.0,620.0,297.0
23617,Apartamento,Copacabana,3,0,0,130,3500.0,1000.0,120.0
23619,Apartamento,Barra da Tijuca,4,3,4,262,8000.0,3375.0,693.0
23622,Apartamento,Ipanema,3,2,1,150,6300.0,2200.0,0.0
23624,Apartamento,Barra da Tijuca,2,1,1,65,1300.0,1200.0,0.0
23628,Apartamento,Barra da Tijuca,1,1,0,50,1800.0,1400.0,300.0
23630,Apartamento,Tijuca,2,1,0,72,1600.0,700.0,25.0
23631,Apartamento,Botafogo,2,1,0,64,3500.0,917.0,152.0
23633,Apartamento,Leblon,3,2,1,117,5000.0,1500.0,329.0
23635,Apartamento,Ipanema,2,0,1,65,5000.0,1500.0,0.0
23637,Apartamento,Humaitá,2,1,1,80,3700.0,1196.0,238.0
23638,Apartamento,Bonsucesso,2,1,0,65,1200.0,640.0,0.0
23640,Apartamento,Curicica,2,1,0,47,2500.0,360.0,114.0
23641,Apartamento,Barra da Tijuca,2,1,1,82,2500.0,1000.0,200.0
23642,Apartamento,Méier,2,0,0,64,800.0,690.0,13.0
23643,Apartamento,Pechincha,1,1,0,54,1200.0,347.0,0.0
23646,Apartamento,Botafogo,2,0,0,75,2200.0,480.0,89.0
23647,Apartamento,Botafogo,2,1,1,80,4310.0,1140.0,198.0
23649,Apartamento,Tijuca,3,1,0,94,2000.0,695.0,96.0
23651,Apartamento,Gávea,3,1,0,89,3250.0,1020.0,315.0
23652,Apartamento,Estácio,1,0,0,40,1500.0,200.0,15.0
23653,Apartamento,Recreio dos Bandeirantes,3,2,1,130,2500.0,800.0,260.0
23654,Apartamento,Maracanã,2,0,1,90,3000.0,463.0,48.0
23655,Apartamento,Barra da Tijuca,2,2,2,100,7000.0,2764.0,385.0
23657,Apartamento,Tanque,3,1,1,70,1700.0,380.0,70.0
23659,Apartamento,Copacabana,2,0,0,68,2000.0,548.0,92.0
23660,Apartamento,Botafogo,3,1,0,119,3000.0,1300.0,1779.0
23662,Apartamento,Tijuca,3,1,1,110,2500.0,800.0,0.0
23666,Apartamento,Laranjeiras,4,2,1,160,5000.0,1190.0,250.0
23667,Apartamento,Pechincha,2,1,1,60,1300.0,470.0,0.0
23668,Apartamento,Copacabana,1,0,0,27,2500.0,550.0,20.0
23669,Apartamento,Flamengo,1,1,0,53,2300.0,485.0,56.0
23670,Apartamento,São Cristóvão,3,1,1,70,2300.0,632.0,17.0
23671,Apartamento,Tijuca,3,2,1,110,3300.0,1100.0,1.0
23672,Apartamento,Andaraí,2,0,0,65,1000.0,424.0,0.0
23675,Apartamento,Recreio dos Bandeirantes,2,1,1,70,2000.0,780.0,0.0
23679,Apartamento,Méier,3,1,1,85,1700.0,800.0,131.0
23681,Apartamento,Barra da Tijuca,3,2,0,120,5500.0,2700.0,0.0
23684,Apartamento,Tijuca,2,1,1,68,1900.0,602.0,132.0
23686,Apartamento,Vila da Penha,3,1,1,73,1800.0,450.0,0.0
23687,Apartamento,Vila Isabel,2,1,0,75,1390.0,750.0,41.0
23688,Apartamento,Méier,2,1,0,60,1350.0,598.0,39.0
23690,Apartamento,Humaitá,1,0,0,41,2200.0,343.0,24.0
23693,Apartamento,Jardim Carioca,2,1,1,85,2100.0,500.0,1325.0
23694,Apartamento,Urca,2,0,1,160,8000.0,1970.0,0.0
23696,Apartamento,Humaitá,2,0,0,79,2600.0,718.0,79.0
23699,Apartamento,Santa Teresa,3,0,0,149,2000.0,890.0,52.0
23700,Apartamento,Ipanema,2,0,0,60,3000.0,734.0,0.0
23702,Apartamento,Barra da Tijuca,4,3,3,183,9500.0,3400.0,0.0
23703,Apartamento,Copacabana,3,0,0,100,4000.0,1000.0,0.0
23704,Apartamento,Pilares,3,0,0,65,1200.0,165.0,20.0
23705,Apartamento,Leme,3,0,0,124,2800.0,1350.0,180.0
23708,Apartamento,Tijuca,1,0,0,45,1200.0,300.0,0.0
23710,Apartamento,Leme,2,0,0,75,2300.0,878.0,0.0
23714,Apartamento,Del Castilho,2,1,1,53,1300.0,430.0,28.0
23715,Apartamento,Vila Isabel,1,0,0,36,1050.0,385.0,0.0
23720,Apartamento,Flamengo,2,0,1,65,2500.0,700.0,35.0
23722,Apartamento,Leblon,2,2,1,100,6700.0,1211.0,320.0
23723,Apartamento,Leblon,3,2,1,130,6000.0,3274.0,741.0
23724,Apartamento,Recreio dos Bandeirantes,3,3,1,90,1600.0,650.0,171.0
23728,Apartamento,Barra da Tijuca,3,2,3,126,5500.0,2180.0,677.0
23729,Apartamento,Barra da Tijuca,1,1,0,54,1700.0,1710.0,290.0
23730,Apartamento,Barra da Tijuca,6,3,3,360,9600.0,1600.0,750.0
23733,Apartamento,Botafogo,1,0,0,33,1970.0,583.0,0.0
23734,Apartamento,Copacabana,3,1,0,100,2900.0,1200.0,0.0
23736,Apartamento,Leblon,2,1,0,100,3500.0,1390.0,390.0
23737,Apartamento,Botafogo,2,0,0,70,2300.0,740.0,440.0
23738,Apartamento,Abolição,2,1,0,44,900.0,560.0,15.0
23742,Apartamento,Barra da Tijuca,2,1,1,95,2600.0,1420.0,199.0
23743,Apartamento,Barra da Tijuca,1,1,0,71,1950.0,970.0,240.0
23746,Apartamento,Botafogo,2,1,1,94,5600.0,1086.0,0.0
23747,Apartamento,Península,2,1,1,90,3200.0,1200.0,1500.0
23749,Apartamento,Barra da Tijuca,3,2,1,127,3500.0,1597.0,0.0
23750,Apartamento,Tijuca,2,1,1,82,2600.0,851.0,0.0
23751,Apartamento,Freguesia (Jacarepaguá),2,0,0,50,1100.0,320.0,14.0
23755,Apartamento,Barra da Tijuca,3,1,1,75,1600.0,956.0,1000.0
23756,Apartamento,Lagoa,2,1,1,92,3800.0,1100.0,323.0
23759,Apartamento,Copacabana,3,0,0,136,2900.0,1505.0,100.0
23761,Apartamento,Pechincha,2,1,0,66,1100.0,532.0,0.0
23767,Apartamento,Copacabana,1,0,0,28,2300.0,600.0,0.0
23768,Apartamento,Recreio dos Bandeirantes,3,2,1,84,1600.0,690.0,171.0
23769,Apartamento,Barra da Tijuca,6,3,4,360,8500.0,1600.0,750.0
23772,Apartamento,Usina,1,0,0,65,1300.0,390.0,26.0
23774,Apartamento,Cascadura,3,2,0,70,1100.0,340.0,10.0
23776,Apartamento,Ipanema,3,1,1,118,3800.0,2026.0,243.0
23777,Apartamento,Vidigal,2,1,0,85,1300.0,680.0,25.0
23779,Apartamento,Barra da Tijuca,3,2,1,120,2900.0,1500.0,310.0
23786,Apartamento,Lagoa,3,0,1,72,2800.0,950.0,0.0
23788,Apartamento,Ipanema,2,1,1,86,5500.0,1500.0,0.0
23792,Apartamento,Barra da Tijuca,3,3,3,227,7000.0,2750.0,0.0
23795,Apartamento,Praça Seca,3,0,0,80,1000.0,180.0,13.0
23796,Apartamento,Copacabana,3,1,1,260,6500.0,1900.0,4000.0
23797,Apartamento,Flamengo,3,1,1,140,3800.0,634.0,146.0
23798,Apartamento,Laranjeiras,2,1,1,86,3300.0,1865.0,0.0
23802,Apartamento,Recreio dos Bandeirantes,3,2,1,85,2200.0,772.0,0.0
